gene	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	average
FNDC5	4.728554137	0.920759826	32.55892285	0.634608879	0.331654244	8.823520806	0.4441987	2.338750616	1.056068247	1.731210534	0.525032808	0.624256748	4.631423646	2.946909728	0.123267342	0.160482331	6.701745508	1.206423141	1.595080237	0.153652195	15.14041614	2.881041131	1.461786941	1.366837295	1.290278262	2.39703351	0.856331546	0.592998807	3.179597659	0.403123607	0.941064069	1.664814339	0.722066519	0.539009079	1.40322662	1.162944642	0.123137378	0.845411355	0.309978191	1.181453925	0.417458085	0.168044638	3.445903005	1.666308021	0.107441237	2.067966287	31.90447182	0.338609987	0.365048129	1.469579729	0.647287839	2.561424191	4.475092685	3.025164324
TTC37	25.51243996	29.2098024	20.41421665	18.58668406	15.39014482	22.55465012	42.66499924	14.97844202	40.00550939	25.14363073	23.8508435	29.67371438	18.6183692	29.37669223	28.22765185	25.03796803	16.27136831	20.48180395	21.46355066	26.6463309	36.17174822	28.35066927	20.98839695	28.69051143	31.90331477	19.45908497	14.5899594	28.28245579	41.82837313	29.54007044	19.79726761	35.95990785	36.94088808	20.19422846	26.47162402	9.895974382	20.73191892	11.33305799	18.09108174	27.86593771	26.89081867	48.31784883	16.62014296	29.93307279	27.24880632	28.57037137	78.34272548	8.039365297	25.23703538	23.0836863	19.19095221	28.30201895	38.01539666	26.39599103
NAA25	19.24386487	12.16454199	7.06216495	13.69304423	16.29450706	31.31182407	19.33292604	10.00412283	12.89841206	12.30088471	12.20763668	17.63776123	15.74693106	19.03842198	12.93090942	22.71025206	25.02778522	11.39627258	18.9834098	21.45223224	13.98908808	16.52508062	16.72133254	7.067841072	21.57798401	24.6816047	21.44232032	14.36685335	15.87294718	16.08809921	12.08989808	19.78885153	16.32906862	14.11013182	12.09932211	8.758827408	10.49337758	8.689645302	13.36367462	12.69723371	11.4287728	16.05141087	10.22869893	24.67915319	13.3641563	18.29548435	34.04486224	8.649993441	15.92398509	17.27589538	7.762081721	24.52283729	48.92930947	16.59146657
SGCB	16.0145672	7.088589266	24.30961237	11.83029768	7.87282962	3.118567796	30.42874609	7.871935009	11.86496962	18.64233503	9.71832608	11.29526059	9.060727018	8.403562971	19.1206638	31.83105494	12.55416384	5.990004933	19.73642484	7.580192276	14.75245951	10.94742214	5.804464001	5.972919431	9.112198901	3.222863524	11.92582812	11.12221257	24.90883506	9.473255035	6.830568773	12.86518553	24.15561302	6.914589856	25.04345582	9.311520626	15.34121037	8.376557468	7.872450267	13.0024539	22.80087062	5.184522945	15.79934381	19.10634763	10.02501163	10.77652606	41.37772527	9.096007257	12.83433027	10.80242507	8.41179808	10.94709948	9.330140118	13.16568006
C9orf25	8.051317338	8.36582392	35.13236799	10.35457391	11.07138817	20.73854515	18.71893603	7.981610259	9.590876271	9.516304307	7.06712563	7.539074062	7.10890394	11.5497923	18.85433534	6.399472329	7.214983401	8.546333282	17.94398961	6.162122583	11.89891417	6.614684864	16.81167127	7.538371616	10.04338561	14.29798687	17.70939502	4.5872889	7.824100185	10.00666196	11.91399614	8.451078769	14.4790069	8.301050351	22.39392909	9.716489102	16.46834594	41.86930022	11.35991599	15.83227583	25.02450256	8.518409019	6.092806769	38.09493118	15.32583776	9.220839359	27.66478152	4.085065772	4.712437474	14.72457008	8.577827619	21.14602474	7.801322778	13.15122795
GLIS3	1.930429519	13.50614218	2.094414753	9.039236963	1.323720491	1.809814247	16.68580128	1.740419706	8.63952649	18.32627866	3.051920188	8.481644971	4.103288456	2.769325762	4.101391494	1.371749714	9.106206621	2.304284519	1.449606238	1.769886274	10.93994354	9.259776881	12.32146522	3.754954173	12.70963389	2.256913126	1.814786265	2.339426329	14.47228648	116.420507	9.997396691	6.41694691	29.3151072	1.874945185	22.06737789	9.814497636	5.925792531	1.927146036	10.39541098	16.03626853	8.019180747	4.585854805	6.887288108	11.79106519	0.585502834	5.086228393	3.236989943	3.779367601	2.771615891	4.54704811	15.92327957	4.516358145	3.499519067	9.224433386
LDOC1L	13.95652772	10.62139973	47.82692972	10.79561664	5.38135589	6.184768664	14.21207206	3.060117516	15.47320502	7.169615516	7.302066941	17.90797605	8.570091732	11.87600297	5.232574963	7.213158792	9.625512692	10.60138649	13.8798185	8.95725378	12.10206986	17.23699469	8.051166982	5.937425498	9.35549966	14.36099255	4.650784287	11.67213993	13.65185973	7.237731703	8.958529449	13.72464325	16.36565002	11.31000671	10.59769087	4.979093779	2.968322756	14.6147902	5.318073959	9.958068609	9.732943063	9.255116037	20.94948174	0.762078349	2.440256027	13.90850217	60.73790738	3.316719774	12.29332361	10.09702225	4.051274587	9.173562567	34.90337591	11.89661414
GNAZ	1.358851576	0.320447187	42.87100741	1.711114513	3.187248695	0.197638348	0.494730605	6.744658397	1.768560712	3.286360815	1.145652987	0.75928117	3.700870507	2.13487064	0.305961011	0.394927525	0.296710917	1.07298855	1.016992593	0.193278066	0.440497247	2.050843181	0.266811929	0.966557639	1.059865905	0.837647298	1.288178521	0.100641244	2.550351678	8.629204216	0.690137744	0.235262154	1.151057726	0.553601658	5.0617631	1.18860622	0.472624312	1.153865617	0.061590071	1.095651324	1.552356949	0.233643172	0.802632428	2.142559915	0.015629547	4.419211666	25.19739527	0.124512813	0.125255677	1.886614884	0.284330456	0.678153933	5.848563699	2.757127763
ATN1	51.56124736	59.04192475	241.7860658	93.42770719	156.2013769	128.8149253	76.11066452	121.9250365	103.8770883	63.31885856	120.1493715	66.61124941	274.387552	95.78084625	79.55768999	26.22024848	69.5137194	108.4620707	88.61913933	90.05692422	72.14342149	61.74820622	81.1597103	60.79392609	84.97224162	84.10768132	54.93724567	80.79842391	73.16503998	51.14347675	75.85672625	96.6979589	75.6074267	117.239411	75.95132408	45.30245917	46.14234318	61.06333356	79.59640292	95.32353767	69.36639176	64.32832922	64.20608049	81.40480184	48.58156498	58.54219093	90.31373845	46.62005855	34.80911915	52.03237709	51.68925842	114.4649478	263.2902612	87.33628534
TRIM29	286.7541893	756.927615	4.702100546	278.1560826	63.90476478	253.2688872	0.360521111	146.9471253	454.3440976	8.195378776	413.8444897	774.7019834	599.2643828	184.6844827	789.3493941	23.01098739	337.8834674	516.9847636	541.7160216	252.8707224	250.1497028	546.9118781	107.1009052	49.61506832	413.909913	190.7227782	213.0355485	526.7429075	675.8337588	3.60134106	120.3934819	669.111155	174.9699546	360.5232252	536.9479951	228.6357569	86.01410515	202.9118977	367.2021253	593.6918322	666.8849718	232.0471366	389.4223994	26.48789956	563.1506488	203.0896817	7.897679527	78.2940379	464.5110796	85.6881113	129.591547	432.8190612	274.5023565	312.4581773
ZAK	21.06896063	16.0189213	14.06309309	20.79864379	37.40314817	25.71819721	74.10405266	12.14080914	26.96793206	32.72884422	23.08631368	32.77983121	39.26945088	21.69039698	106.5456921	33.70234911	27.38180391	13.54052402	54.55878917	7.766281661	52.36677391	41.01344218	18.29907572	17.51340783	27.70295054	11.05655988	15.22052714	11.47550653	43.85469949	12.25865864	31.38377897	30.70370526	48.53086762	10.44933873	52.83302234	14.20124874	45.38061189	26.61817788	25.72252087	49.25948793	44.7251366	6.444820593	38.82560709	31.04517494	54.59107521	28.01035147	19.43551661	11.76128042	31.43197316	17.18882517	12.19872055	21.18650138	19.12610246	29.49338647
KIAA1586	7.85838653	4.084698765	7.059504154	2.752475828	2.897864728	10.99647236	6.324284811	2.605297149	5.811549608	7.70529952	4.266134326	3.397238613	2.882620981	6.6368779	4.846777668	4.587026355	6.316786471	2.798814911	5.878282823	4.164617751	6.248781282	3.843917088	7.582302005	4.617189702	10.18546924	2.988085838	3.548263705	4.686729265	2.345421626	27.61035074	10.49589036	6.344012309	3.842275021	5.125665343	3.620537139	2.811153355	2.263866471	5.763240471	3.991845476	5.652442468	5.507782034	6.141829324	9.184723304	11.00535368	3.037897457	6.699120452	18.67343218	2.075101837	3.34656514	6.302202241	7.656450869	3.929196029	4.645890012	5.95554707
CAND2	7.962271348	0.129777247	15.78520242	1.721762275	2.600400912	2.316267691	2.818205545	0.291556905	0.98700241	1.72933605	0.654205662	0.495575131	2.9962895	0.831263017	0.248774201	0.248184134	2.458562483	1.354654373	2.565444752	0.127476896	0.351695118	1.64198826	2.001303728	0.826730132	0.558712264	0.187127539	1.536196339	0.32167855	1.473681122	0.359730159	2.320006995	2.075666582	1.965335362	0.534635532	3.399520059	0.649051781	0.158203867	1.125918682	1.428312044	1.639174488	1.438752948	0.453389178	1.507761874	2.384749185	0.042726002	1.71525557	11.02697315	0.356086467	0.547852027	1.581791309	0.767843854	2.495564788	1.259606	1.857645923
RALGPS1	2.7889594	5.478111514	32.15973414	9.35691734	8.793692043	6.937493859	4.003593632	8.214115729	8.572460285	11.34208472	10.75912957	15.01714906	20.67534722	15.18718021	1.522504905	1.775522213	20.7208179	23.77024297	4.155560902	17.71678192	7.725113715	18.34666981	13.20543841	8.816469877	7.593751237	6.910916682	15.15668009	5.963252746	5.449510594	16.03383253	12.61514822	5.257370261	7.916552165	6.516501256	15.18415448	15.42656557	3.129430641	4.417836208	2.244025403	2.940484891	3.606159999	5.986884538	10.82546758	4.907864285	4.842608449	24.04602266	16.90972428	4.851486685	2.198010716	15.01748736	29.79789976	25.06511875	26.09169516	11.01780254
LRPPRC	145.7270458	149.1522317	75.40560804	87.66503165	128.5364051	123.8459775	71.6814886	43.93789595	82.21104584	67.82533049	60.3131603	153.0488367	118.5401217	129.3040657	61.77630021	76.62718573	164.5688069	88.62611366	102.8992282	66.36477333	89.87985334	113.2842825	186.0035229	109.1638088	96.51842646	99.81989912	78.85146121	78.08848724	73.56315042	143.9688307	122.2559194	148.5952241	65.13740215	66.51910654	48.90737801	48.39354095	91.1789229	126.0051689	72.69393034	62.63824156	70.89835726	193.7352858	75.25815281	107.7456529	78.63518902	96.89167191	88.68803185	60.47622078	105.5367142	93.30593673	56.54176401	89.74541844	247.9993442	99.71662171
PARVB	39.73274401	28.66088813	26.46967504	29.92413418	31.60390212	38.50431534	68.20140716	12.90198819	11.75975917	17.69431033	12.68450521	53.433844	7.700300323	23.31246088	84.03745541	52.83389027	9.511628102	8.288354671	26.36500614	1.94621424	6.80528679	16.4459806	17.30157216	7.503554797	8.880513973	4.809352699	10.69051699	6.151991592	12.81934786	8.239324701	4.108608279	24.42657588	32.40460353	24.59800147	15.27703591	17.016173	38.46389686	100.7403113	25.85434507	25.85351841	15.48748957	36.64229188	10.0848953	25.85292202	1.969428184	5.574852477	7.070429113	16.93332672	37.83564661	8.948307427	8.560676188	7.693950769	20.04769521	22.57847559
CAMK1	10.0053161	6.142684718	50.75860596	19.76322716	15.42292867	13.83604268	38.57740651	26.90312604	11.2703105	19.66517848	10.11088974	8.678230496	16.0961664	24.20112073	5.94556088	8.262513395	18.71199494	11.22723075	12.47405401	9.847295023	11.24422155	11.39909442	9.588923591	12.37330647	9.200284335	14.64124504	13.04415222	7.811585568	12.81709148	11.11113019	7.972430575	8.133124473	18.04547244	12.20351044	18.25802012	11.2643769	14.77711126	15.7477021	8.990494191	12.4583203	15.23661685	6.18296879	12.45305299	17.6913037	3.254421015	13.49085822	18.41331399	17.21480538	8.505496175	11.48296559	8.277030759	9.046991697	21.0545183	13.98652499
TNKS	49.96263019	29.67691512	67.54540117	31.09019987	27.50208244	122.2078912	44.48319626	27.0365316	58.19317228	32.05097332	40.64584278	54.08852542	27.72378617	37.27044985	28.84244871	14.39845045	76.20339584	39.81329191	28.73258155	54.31513709	36.91382952	47.19442111	19.13602446	25.82917603	39.08701539	38.05469661	17.07210104	48.46226146	68.62053588	23.4122551	18.3643796	60.94502222	38.52298231	49.95671054	48.31782027	16.17594571	27.96053559	21.75753331	43.54251338	24.66951399	25.04161494	36.67732717	67.43046611	26.48078968	34.1331746	35.52647346	164.0112207	17.27258508	36.84523254	19.02798348	34.04352696	39.65585597	97.19541594	42.24754422
STXBP6	10.89184202	5.316060597	19.13392462	1.163376944	8.209228956	0.066435654	0.339732254	0.436940294	1.797646978	25.50051569	0.792681649	0.15432544	0.715597489	0.449600537	5.228109571	0.416572698	3.652097278	3.720518579	0.479587225	0.201097485	0.160411428	3.296199828	1.979040666	22.56905538	0.468894346	0.167278655	1.053677395	0.270642495	1.9019087	0.887380981	0.451416416	0.158747106	3.203535376	0.341168417	2.308450106	0.929573647	0.126448764	0.102742769	0.016821475	2.855532897	1.666892916	0.36669778	1.821169966	0.031418834	0.170749622	1.533694959	25.69643613	0.627820232	0.052970044	0.221873541	0.762443784	0.541404552	0.166450698	3.12405362
ARHGEF10	2.978043525	8.024951847	7.750533018	10.51031992	5.982543717	16.20899917	20.10845925	3.397064346	15.37734136	9.574226526	8.292825597	9.961519608	9.921882319	10.05787774	9.522684399	9.138743238	13.99937756	9.453703641	9.223702561	7.272883914	8.565444999	6.633331224	6.463559223	14.23894747	6.096572255	2.343423627	4.251480344	8.139624339	18.99124892	2.806046229	2.623103333	14.78292223	18.51799828	9.60285728	11.34511091	4.653911092	7.749588398	1.112379938	6.001330739	8.473614868	18.16938338	3.173411406	13.07730764	23.66299539	11.63045927	5.431382452	50.79038192	2.760188757	3.628991651	9.306498611	5.744690104	11.42766422	4.859039707	9.883256103
BCAP29	16.90791218	11.59391923	10.14709076	10.22082864	9.398207228	13.67378647	17.36160108	15.81992747	13.63537553	14.84463801	17.16313019	16.17366235	11.66809227	11.40521279	21.34767017	22.14701879	18.71256849	8.448439114	31.79973187	13.16916275	14.58474817	22.94145733	11.0626131	12.30518747	15.08759205	10.92630879	7.662333137	18.68239945	16.09569883	7.33791408	12.79268312	10.76093708	20.53987716	11.54507564	20.43074407	11.87925828	30.77140407	16.62049701	26.44977662	16.70707604	23.75278387	18.75629834	13.59481762	36.67921729	21.70012289	15.30411557	14.51942931	14.69987952	14.8905587	26.5464954	7.285139489	28.09297809	13.95629728	16.42640925
ACCN3	0.070118237	0.43196253	3.065671288	0.576111782	0.41195048	0.46912439	0.447359093	0.776739431	0.820111408	0.430500688	0.392799325	0.475016434	0.557133727	2.225059378	0.161387676	0.053874711	0.203460993	0.086127051	0.196823726	0.313131873	0.38172208	0.110010966	0.133330171	0.010196756	0.699974903	0.199540851	0.857197378	0.079629052	0.270338163	2.335748326	1.015580896	0.366811969	0.526357102	0.284525147	0.513894662	1.089667252	0.50368551	0.417842826	0.414214375	0.277633942	1.027046084	0.921708408	0.439654378	1.05240762	0.098930889	0.234668111	1.991144558	0.371331947	0.933499572	1.006424154	0.204515507	0.433380909	0.926044418	0.609304209
MED13L	14.89311855	10.54412342	12.97054567	8.404608241	18.04633055	11.95746374	14.17527244	8.697740232	13.22885067	10.72806429	10.48150604	11.63154132	19.07379428	13.6428413	15.54911634	9.391118662	11.20446708	9.04043724	17.97790874	12.79483179	14.43452739	15.72755618	15.08228751	8.758965889	13.74709861	5.857386721	11.31177809	12.21778119	21.94725869	14.28286282	8.355025073	14.07644836	18.78153542	11.60211504	13.25264941	4.061378427	8.809066616	7.56007858	6.277119479	13.49560635	21.42863099	8.636903044	10.27876079	22.54822117	12.66164758	14.21023763	27.13613596	5.505756358	11.17030051	11.14660367	7.941419781	19.19482241	41.94876291	13.35623414
PCGF5	5.959294589	11.37040406	9.194103325	8.345635901	10.42116717	10.32678013	19.00818718	10.86256127	13.7487175	10.7902085	11.90448393	11.66575722	8.280406605	8.162823642	13.4087532	7.311438148	7.004312891	14.66950063	8.76017767	10.57595217	7.092806373	15.35125161	16.73624011	16.67628515	7.623311374	12.92077751	6.705059083	12.72871511	26.99599414	12.36676821	5.963696208	12.09037121	13.45336963	10.47001273	14.66820957	6.006828611	6.578324991	8.854430887	7.327977786	10.85499352	14.37409485	4.769805085	9.799299536	20.47115138	14.40304916	7.911866686	77.85885486	6.437723386	12.39784191	10.40006153	7.734175306	9.424549109	11.76370398	12.28268427
TAF1	30.15737654	26.88059953	45.20651648	25.53673875	33.60298849	63.01789536	45.54239354	19.27275104	44.17692864	29.14209494	32.11148896	58.37245681	63.73361826	52.84715391	22.97697236	26.4957782	61.23626355	27.57562545	35.88886658	49.96090492	34.72758753	43.51408162	41.0420817	42.86079031	59.73154429	36.08064285	22.77832257	39.03440178	65.30129645	31.38572136	54.83884613	56.72517046	40.0813849	39.05887111	34.83729185	22.09458372	25.20716299	38.70794583	37.93571643	31.19866021	31.11508121	28.0405247	36.7877492	71.1211185	22.74370302	63.41728073	72.9477006	22.05392298	28.85886888	62.20938729	26.38821814	57.95095141	203.462759	43.73537325
KDM3B	28.2238639	24.74023811	23.11879646	31.15176392	19.32816552	24.32865693	30.45668175	22.76376442	30.71566898	17.50280576	18.01203216	41.11772316	25.08172025	31.88348995	19.11451393	13.48885754	31.6139311	23.12413946	20.274457	32.59714228	25.46019792	40.95070243	31.48946315	24.33377263	24.70123559	29.95474871	21.45274293	33.49961707	34.60470201	26.80627314	21.24329516	41.04668377	31.67822893	30.86658632	31.23014234	10.21659686	13.15737089	18.7754719	19.69434235	19.84938556	21.97205516	34.95482603	32.16232181	22.27032372	20.35782149	32.01972095	51.65953038	11.0697327	19.49957785	17.74309426	32.91639714	32.80942142	22.80445142	26.26206126
TMC6	28.86555638	47.19913509	22.95684716	166.6425469	73.73757336	43.16527947	55.15377239	170.0057349	122.1505951	51.81829457	92.75523582	62.32578726	39.54747869	58.31264337	28.61291548	18.39910532	86.33548076	96.61387203	22.30074566	135.6144828	39.32187283	51.11475393	55.95046683	103.9832993	88.57387468	102.5361482	71.74981246	80.71577966	31.31354778	73.94034844	66.06545153	13.24708439	87.83979465	146.5733429	84.61610249	68.28283902	53.60542942	38.43621169	104.7383957	34.50162705	74.80684463	93.4954906	72.16200556	24.22163102	68.30159422	93.84750383	3.768279902	31.46460365	17.93827127	73.03126111	56.75814229	129.8230649	91.59829316	68.88370286
C14orf118	8.968995312	5.927575795	12.78108874	6.235168011	4.882804081	10.99673022	10.37764263	4.499253136	7.644546176	8.253018316	3.081378272	7.54625767	5.880665797	10.05171991	7.726297558	6.002333285	13.26073622	6.298576029	6.972302813	12.90368107	16.55738563	6.811210564	7.398681685	3.953977779	6.453126649	7.204410231	4.32326101	7.278682624	8.795385563	9.19779084	4.306753317	7.94453187	8.330341936	5.824940354	6.225351383	3.989430347	5.930887215	5.855700031	7.253103255	8.564556193	7.722921469	6.234101184	7.817295241	7.750434848	7.990474421	7.630364845	18.1440068	5.718329729	6.72149638	8.290768244	4.393904008	10.53128341	16.67589608	7.888897286
MLL	63.02652525	51.83415483	27.84403717	26.66299966	52.4341922	67.23822316	105.9762044	59.41493923	73.2575392	47.00883855	34.30397238	79.71231574	69.63649427	73.61594381	57.9839819	29.4320953	92.62953872	49.00832327	51.78154152	48.22130183	52.82038154	76.19996191	53.8672582	40.58195327	71.60523445	39.64836372	49.65339279	75.91717813	64.26053234	43.76028052	32.85793899	82.70177256	71.95007929	87.2557426	67.83054096	27.59989731	38.95801045	39.16550263	34.64812764	60.53981296	50.98882794	57.36867828	71.17332634	82.63976794	39.38419642	83.15188284	200.19616	22.16508229	36.41034841	39.48778282	34.35382643	90.14646923	59.73862467	59.24622827
